seed,early_variant,model_name,feature_block,best_params,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_auc,external_accuracy,external_precision,external_recall,external_f1,external_auc,external_correct_n,external_total_n
2026,earlyv0,Logistic Regression,middle_late_scale,"{""C"": 1.0, ""class_weight"": null}",0.6626506024096386,0.6823529411764706,0.6666666666666666,0.6744186046511628,0.6989669722100974,0.647887323943662,0.6388888888888888,0.6571428571428571,0.647887323943662,0.6801587301587302,46,71
2026,earlyv0,Linear SVM,middle_late_scale,"{""C"": 1.0, ""class_weight"": null}",0.608433734939759,0.6527777777777778,0.5402298850574713,0.5911949685534591,0.6536446966390222,0.5774647887323944,0.7272727272727273,0.22857142857142856,0.34782608695652173,0.6642857142857144,41,71
2026,earlyv0,RBF SVM,middle_late_scale,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6867469879518072,0.6732673267326733,0.7816091954022989,0.723404255319149,0.7625491051942384,0.6056338028169014,0.5853658536585366,0.6857142857142857,0.631578947368421,0.7174603174603175,43,71
2026,earlyv0,Logistic Regression,all,"{""C"": 1.0, ""class_weight"": null}",0.7530120481927711,0.7613636363636364,0.7701149425287356,0.7657142857142857,0.8021242543285318,0.676056338028169,0.6666666666666666,0.6857142857142857,0.676056338028169,0.7325396825396825,48,71
2026,earlyv0,Linear SVM,all,"{""C"": 1.0, ""class_weight"": null}",0.7048192771084337,0.7111111111111111,0.735632183908046,0.7231638418079096,0.7626946020660555,0.6619718309859155,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7246031746031747,47,71
2026,earlyv0,RBF SVM,all,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7650602409638554,0.7553191489361702,0.8160919540229885,0.7845303867403315,0.8577040593627236,0.704225352112676,0.7058823529411765,0.6857142857142857,0.6956521739130435,0.7595238095238095,50,71
2026,earlyv0,Logistic Regression,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null}",0.7228915662650602,0.7157894736842105,0.7816091954022989,0.7472527472527473,0.7753528299141569,0.676056338028169,0.6764705882352942,0.6571428571428571,0.6666666666666666,0.7412698412698413,48,71
2026,earlyv0,Linear SVM,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null}",0.6867469879518072,0.7011494252873564,0.7011494252873564,0.7011494252873564,0.7394878510112032,0.6619718309859155,0.7894736842105263,0.42857142857142855,0.5555555555555556,0.7214285714285714,47,71
2026,earlyv0,RBF SVM,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7108433734939759,0.7191011235955056,0.735632183908046,0.7272727272727273,0.8279499490760949,0.6197183098591549,0.6,0.6857142857142857,0.64,0.7285714285714285,44,71
2026,earlyv1,Logistic Regression,early_only,"{""C"": 1.0, ""class_weight"": null}",0.7048192771084337,0.7111111111111111,0.735632183908046,0.7231638418079096,0.7490178961152336,0.704225352112676,0.6842105263157895,0.7428571428571429,0.7123287671232876,0.7357142857142857,50,71
2026,earlyv1,Linear SVM,early_only,"{""C"": 1.0, ""class_weight"": null}",0.6506024096385542,0.6494845360824743,0.7241379310344828,0.6847826086956522,0.7205005092390514,0.6197183098591549,0.5714285714285714,0.9142857142857143,0.7032967032967034,0.7015873015873015,44,71
2026,earlyv1,RBF SVM,early_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7650602409638554,0.7608695652173914,0.8045977011494253,0.7821229050279329,0.8155099665357195,0.6901408450704225,0.6511627906976745,0.8,0.717948717948718,0.7603174603174603,49,71
2026,earlyv1,Logistic Regression,middle_only,"{""C"": 1.0, ""class_weight"": null}",0.6445783132530121,0.6666666666666666,0.6436781609195402,0.6549707602339181,0.6960570347737525,0.676056338028169,0.7,0.6,0.6461538461538462,0.7158730158730159,48,71
2026,earlyv1,Linear SVM,middle_only,"{""C"": 1.0, ""class_weight"": null}",0.6626506024096386,0.6867469879518072,0.6551724137931034,0.6705882352941176,0.6790339007711335,0.676056338028169,0.75,0.5142857142857142,0.6101694915254238,0.7325396825396826,48,71
2026,earlyv1,RBF SVM,middle_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6927710843373494,0.6698113207547169,0.8160919540229885,0.7357512953367875,0.7587661865269897,0.6056338028169014,0.5945945945945946,0.6285714285714286,0.6111111111111112,0.7126984126984127,43,71
2026,earlyv1,Logistic Regression,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6506024096385542,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6784519132838644,0.6197183098591549,0.5833333333333334,0.8,0.6746987951807228,0.6095238095238095,44,71
2026,earlyv1,Linear SVM,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6325301204819277,0.6756756756756757,0.5747126436781609,0.6211180124223602,0.6756147242834278,0.6197183098591549,0.6052631578947368,0.6571428571428571,0.6301369863013698,0.6039682539682539,44,71
2026,earlyv1,RBF SVM,late_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6325301204819277,0.6140350877192983,0.8045977011494253,0.6965174129353234,0.6739415102575296,0.5915492957746479,0.56,0.8,0.6588235294117647,0.5904761904761905,42,71
2026,earlyv1,Logistic Regression,early_middle,"{""C"": 1.0, ""class_weight"": null}",0.7108433734939759,0.7294117647058823,0.7126436781609196,0.7209302325581395,0.7877200640186236,0.6619718309859155,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7198412698412698,47,71
2026,earlyv1,Linear SVM,early_middle,"{""C"": 1.0, ""class_weight"": null}",0.6927710843373494,0.7,0.7241379310344828,0.711864406779661,0.7453804743198021,0.676056338028169,0.7307692307692307,0.5428571428571428,0.6229508196721312,0.7126984126984128,48,71
2026,earlyv1,RBF SVM,early_middle,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7650602409638554,0.7448979591836735,0.8390804597701149,0.7891891891891892,0.8459188127455259,0.676056338028169,0.7,0.6,0.6461538461538462,0.7531746031746032,48,71
2026,earlyv1,Logistic Regression,early_middle_scale,"{""C"": 1.0, ""class_weight"": null}",0.6987951807228916,0.7126436781609196,0.7126436781609196,0.7126436781609196,0.7759348174014258,0.676056338028169,0.6666666666666666,0.6857142857142857,0.676056338028169,0.7523809523809524,48,71
2026,earlyv1,Linear SVM,early_middle_scale,"{""C"": 1.0, ""class_weight"": null}",0.6807228915662651,0.6888888888888889,0.7126436781609196,0.7005649717514124,0.747926669576604,0.6901408450704225,0.6585365853658537,0.7714285714285715,0.7105263157894737,0.7396825396825397,49,71
2026,earlyv1,RBF SVM,early_middle_scale,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7530120481927711,0.7346938775510204,0.8275862068965517,0.7783783783783784,0.8358795285901353,0.676056338028169,0.7,0.6,0.6461538461538462,0.7507936507936508,48,71
2026,earlyv1,Logistic Regression,middle_late,"{""C"": 1.0, ""class_weight"": null}",0.6746987951807228,0.6853932584269663,0.7011494252873564,0.6931818181818182,0.7060963189291429,0.704225352112676,0.7058823529411765,0.6857142857142857,0.6956521739130435,0.7158730158730159,50,71
2026,earlyv1,Linear SVM,middle_late,"{""C"": 1.0, ""class_weight"": null}",0.6626506024096386,0.691358024691358,0.6436781609195402,0.6666666666666666,0.6756874727193366,0.704225352112676,0.7916666666666666,0.5428571428571428,0.6440677966101694,0.7198412698412698,50,71
2026,earlyv1,RBF SVM,middle_late,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6927710843373494,0.6730769230769231,0.8045977011494253,0.7329842931937173,0.7720791502982687,0.6197183098591549,0.6,0.6857142857142857,0.64,0.7253968253968254,44,71
2026,earlyv1,Logistic Regression,middle_late_scale,"{""C"": 1.0, ""class_weight"": null}",0.6626506024096386,0.6823529411764706,0.6666666666666666,0.6744186046511628,0.6989669722100974,0.647887323943662,0.6388888888888888,0.6571428571428571,0.647887323943662,0.6801587301587302,46,71
2026,earlyv1,Linear SVM,middle_late_scale,"{""C"": 1.0, ""class_weight"": null}",0.608433734939759,0.6527777777777778,0.5402298850574713,0.5911949685534591,0.6536446966390222,0.5774647887323944,0.7272727272727273,0.22857142857142856,0.34782608695652173,0.6642857142857144,41,71
2026,earlyv1,RBF SVM,middle_late_scale,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.6867469879518072,0.6732673267326733,0.7816091954022989,0.723404255319149,0.7625491051942384,0.6056338028169014,0.5853658536585366,0.6857142857142857,0.631578947368421,0.7174603174603175,43,71
2026,earlyv1,Logistic Regression,all,"{""C"": 1.0, ""class_weight"": null}",0.7530120481927711,0.7613636363636364,0.7701149425287356,0.7657142857142857,0.8022697512003492,0.676056338028169,0.6666666666666666,0.6857142857142857,0.676056338028169,0.7325396825396825,48,71
2026,earlyv1,Linear SVM,all,"{""C"": 1.0, ""class_weight"": null}",0.7048192771084337,0.7111111111111111,0.735632183908046,0.7231638418079096,0.7626946020660555,0.6619718309859155,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7246031746031747,47,71
2026,earlyv1,RBF SVM,all,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7650602409638554,0.7553191489361702,0.8160919540229885,0.7845303867403315,0.8574130656190891,0.704225352112676,0.7058823529411765,0.6857142857142857,0.6956521739130435,0.7603174603174603,50,71
2026,earlyv1,Logistic Regression,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null}",0.7228915662650602,0.7157894736842105,0.7816091954022989,0.7472527472527473,0.7762258111450604,0.676056338028169,0.6764705882352942,0.6571428571428571,0.6666666666666666,0.7404761904761905,48,71
2026,earlyv1,Linear SVM,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null}",0.6807228915662651,0.6976744186046512,0.6896551724137931,0.6936416184971098,0.7403608322421068,0.676056338028169,0.8,0.45714285714285713,0.5818181818181818,0.7206349206349206,48,71
2026,earlyv1,RBF SVM,all_plus_interactions,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7108433734939759,0.7191011235955056,0.735632183908046,0.7272727272727273,0.829113924050633,0.6338028169014085,0.6153846153846154,0.6857142857142857,0.6486486486486487,0.7238095238095238,45,71
