seed,early_variant,model_name,feature_block,best_params,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_auc,external_accuracy,external_precision,external_recall,external_f1,external_auc,external_correct_n,external_total_n
23,earlyv1,RBF SVM,middle_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7228915662650602,0.6880733944954128,0.8620689655172413,0.7653061224489796,0.7760075658373345,0.6056338028169014,0.5945945945945946,0.6285714285714286,0.6111111111111112,0.7126984126984127,43,71
23,earlyv1,Logistic Regression,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6445783132530121,0.6590909090909091,0.6666666666666666,0.6628571428571428,0.693583587952859,0.6197183098591549,0.5833333333333334,0.8,0.6746987951807228,0.6095238095238095,44,71
23,earlyv1,Linear SVM,late_only,"{""C"": 1.0, ""class_weight"": null}",0.6385542168674698,0.6666666666666666,0.6206896551724138,0.6428571428571429,0.6817255928997528,0.6197183098591549,0.6052631578947368,0.6571428571428571,0.6301369863013698,0.6039682539682539,44,71
23,earlyv1,RBF SVM,late_only,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.5963855421686747,0.5925925925925926,0.735632183908046,0.6564102564102564,0.6489160483049614,0.5915492957746479,0.56,0.8,0.6588235294117647,0.5904761904761905,42,71
23,earlyv1,Logistic Regression,early_middle,"{""C"": 1.0, ""class_weight"": null}",0.6807228915662651,0.7073170731707317,0.6666666666666666,0.6863905325443787,0.7817546922741161,0.6619718309859155,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.7198412698412698,47,71
23,earlyv1,Linear SVM,early_middle,"{""C"": 1.0, ""class_weight"": null}",0.7048192771084337,0.7209302325581395,0.7126436781609196,0.7167630057803468,0.7558562490906445,0.676056338028169,0.7307692307692307,0.5428571428571428,0.6229508196721312,0.7126984126984128,48,71
23,earlyv1,RBF SVM,early_middle,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7891566265060241,0.75,0.896551724137931,0.8167539267015707,0.8512294485668558,0.676056338028169,0.7,0.6,0.6461538461538462,0.7531746031746032,48,71
23,earlyv1,Logistic Regression,early_middle_scale,"{""C"": 1.0, ""class_weight"": null}",0.6686746987951807,0.6951219512195121,0.6551724137931034,0.6745562130177515,0.7717154081187254,0.676056338028169,0.6666666666666666,0.6857142857142857,0.676056338028169,0.7523809523809524,48,71
23,earlyv1,Linear SVM,early_middle_scale,"{""C"": 1.0, ""class_weight"": null}",0.6867469879518072,0.7058823529411765,0.6896551724137931,0.6976744186046512,0.749308889858868,0.6901408450704225,0.6585365853658537,0.7714285714285715,0.7105263157894737,0.7396825396825397,49,71
23,earlyv1,RBF SVM,early_middle_scale,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale""}",0.7771084337349398,0.7403846153846154,0.8850574712643678,0.806282722513089,0.8442455987196276,0.676056338028169,0.7,0.6,0.6461538461538462,0.7507936507936508,48,71
