sample_id,middle_n_windows,middle_embedding_drift_mean,middle_embedding_drift_max,middle_embed_mean_000,middle_embed_mean_001,middle_embed_mean_002,middle_embed_mean_003,middle_embed_mean_004,middle_embed_mean_005,middle_embed_mean_006,middle_embed_mean_007,middle_embed_mean_008,middle_embed_mean_009,middle_embed_mean_010,middle_embed_mean_011,middle_embed_mean_012,middle_embed_mean_013,middle_embed_mean_014,middle_embed_mean_015,middle_embed_mean_016,middle_embed_mean_017,middle_embed_mean_018,middle_embed_mean_019,middle_embed_mean_020,middle_embed_mean_021,middle_embed_mean_022,middle_embed_mean_023,middle_embed_mean_024,middle_embed_mean_025,middle_embed_mean_026,middle_embed_mean_027,middle_embed_mean_028,middle_embed_mean_029,middle_embed_mean_030,middle_embed_mean_031,middle_embed_mean_032,middle_embed_mean_033,middle_embed_mean_034,middle_embed_mean_035,middle_embed_mean_036,middle_embed_mean_037,middle_embed_mean_038,middle_embed_mean_039,middle_embed_mean_040,middle_embed_mean_041,middle_embed_mean_042,middle_embed_mean_043,middle_embed_mean_044,middle_embed_mean_045,middle_embed_mean_046,middle_embed_mean_047,middle_embed_mean_048,middle_embed_mean_049,middle_embed_mean_050,middle_embed_mean_051,middle_embed_mean_052,middle_embed_mean_053,middle_embed_mean_054,middle_embed_mean_055,middle_embed_mean_056,middle_embed_mean_057,middle_embed_mean_058,middle_embed_mean_059,middle_embed_mean_060,middle_embed_mean_061,middle_embed_mean_062,middle_embed_mean_063,middle_embed_std_000,middle_embed_std_001,middle_embed_std_002,middle_embed_std_003,middle_embed_std_004,middle_embed_std_005,middle_embed_std_006,middle_embed_std_007,middle_embed_std_008,middle_embed_std_009,middle_embed_std_010,middle_embed_std_011,middle_embed_std_012,middle_embed_std_013,middle_embed_std_014,middle_embed_std_015,middle_embed_std_016,middle_embed_std_017,middle_embed_std_018,middle_embed_std_019,middle_embed_std_020,middle_embed_std_021,middle_embed_std_022,middle_embed_std_023,middle_embed_std_024,middle_embed_std_025,middle_embed_std_026,middle_embed_std_027,middle_embed_std_028,middle_embed_std_029,middle_embed_std_030,middle_embed_std_031,middle_embed_std_032,middle_embed_std_033,middle_embed_std_034,middle_embed_std_035,middle_embed_std_036,middle_embed_std_037,middle_embed_std_038,middle_embed_std_039,middle_embed_std_040,middle_embed_std_041,middle_embed_std_042,middle_embed_std_043,middle_embed_std_044,middle_embed_std_045,middle_embed_std_046,middle_embed_std_047,middle_embed_std_048,middle_embed_std_049,middle_embed_std_050,middle_embed_std_051,middle_embed_std_052,middle_embed_std_053,middle_embed_std_054,middle_embed_std_055,middle_embed_std_056,middle_embed_std_057,middle_embed_std_058,middle_embed_std_059,middle_embed_std_060,middle_embed_std_061,middle_embed_std_062,middle_embed_std_063
AD_0028,17,0.6683851767080244,0.816227996511575,0.0,0.0,0.0,0.02454852126985541,0.0,0.08259467029236776,0.0,0.07582774631808249,0.05326419047114047,0.03896673909932841,0.04059819112605218,0.06528777541359118,0.03770186231397182,0.041996479166315576,0.0,0.16621618947017763,0.0,0.10574490352195977,0.03896673909932841,0.08299663291829817,0.0,0.07544636478705065,0.041369949429921074,0.1180385508432213,0.048921110997748145,0.08044649063256515,0.02437258972789273,0.10802791933057734,0.06580540908029403,0.012007302660701855,0.28196320702247896,0.11987422034498482,0.040566024178060246,0.0,0.04239844179224599,0.07850427091506373,0.052102267421482835,0.012007302660701855,0.041369949429921074,0.08331362747794444,0.040915185685698456,0.0,0.0,0.09170564414098925,0.0,0.12980966146077022,0.15909599011510334,0.1394897777135344,0.041996479166315576,0.03953753181573533,0.1645681572355213,0.15966971873320562,0.03953753181573533,0.040566024178060246,0.03896673909932841,0.078300053440024,0.0,0.0,0.0,0.0,0.0,0.052102267421482835,0.11747101001439215,0.040915185685698456,0.0,0.0,0.0,0.0672469128441163,0.0,0.1119445356281595,0.0,0.10286986938203677,0.09626039934710409,0.08431033332508264,0.08780142464747767,0.10148117847108842,0.08151394501707829,0.0907328554742342,0.0,0.18726851867994745,0.0,0.1563700435158706,0.08431033332508264,0.11250445012612645,0.0,0.12259263842834267,0.08949895506238348,0.11171852533727629,0.08828967079698516,0.13447460422096122,0.06685462405136325,0.11503947014036205,0.10220852897986986,0.04802921064280742,0.17135183670542445,0.11335149219910676,0.08770100251982645,0.0,0.09160109832699699,0.10646094712186081,0.09425956359463952,0.04802921064280742,0.08949895506238348,0.11289193006070924,0.08844945955486637,0.0,0.0,0.1304037000557148,0.0,0.10916003060257619,0.12743735692175368,0.21748682075186945,0.0907328554742342,0.08548098227376316,0.18100273492411342,0.17231526256798743,0.08548098227376316,0.08770100251982645,0.08431033332508264,0.10626550982474274,0.0,0.0,0.0,0.0,0.0,0.09425956359463952,0.17198061752550187,0.08844945955486637
AD_0029,12,0.6807091700906199,0.7753984702329051,0.0,0.0,0.0,0.05512807880646795,0.019117977822546813,0.0,0.0,0.052153272970384724,0.03649417899396971,0.11960694419542452,0.0,0.11164787556531008,0.11011645269179086,0.0,0.019117977822546813,0.05476222307103936,0.0,0.17057178155475086,0.06193917831831892,0.0,0.06193917831831892,0.0,0.0,0.08105715614086574,0.13588982110303313,0.0,0.04426756330259549,0.1407576626055927,0.09162225780043766,0.13396681003822372,0.28743007072837573,0.0,0.05535422962075151,0.0,0.0,0.11706725712478687,0.06447886538895657,0.10691549604142409,0.0,0.0,0.0,0.0,0.0,0.03649417899396971,0.05949460259492537,0.1690190487370041,0.0,0.14512678223040168,0.0,0.052153272970384724,0.099621792923347,0.02405626121623441,0.0,0.0,0.0,0.20667699388591612,0.0,0.06193917831831892,0.0,0.10620674162091441,0.05350452442996401,0.08359684321150339,0.177477992413846,0.17057178155475086,0.0,0.0,0.0,0.09558616485586356,0.06340715918772348,0.0,0.0,0.09035112359220913,0.08171492041013012,0.12090643034201684,0.0,0.14226452123125,0.11050904318532391,0.0,0.06340715918772348,0.09500501421234206,0.0,0.09960893527423054,0.1073453087630498,0.0,0.1073453087630498,0.0,0.0,0.11478318463441856,0.14426264888653714,0.0,0.09943232908872685,0.12048259537214151,0.13797359163972867,0.17428987627107284,0.20009164426522938,0.0,0.0961713951291273,0.0,0.0,0.11760337757992545,0.1122089209074961,0.13572643208943636,0.0,0.0,0.0,0.0,0.0,0.08171492041013012,0.10346877495080324,0.1837862113882994,0.0,0.163165169563628,0.0,0.09035112359220913,0.1193102325095612,0.07978559231302819,0.0,0.0,0.0,0.16946266486136452,0.0,0.1073453087630498,0.0,0.12619829787762393,0.09283663827295456,0.11893653236253324,0.10476974224398393,0.09960893527423054
AD_0030,10,0.6596665729272932,0.7888640945135423,0.0,0.0,0.0,0.0,0.08655014873126934,0.0,0.0,0.0,0.0680339816810269,0.022941573387056175,0.0,0.0,0.16764452585939268,0.0,0.0,0.12026897214771282,0.0,0.1581359978783487,0.0,0.0,0.0,0.05197738655816545,0.06829158558954737,0.15458413041229627,0.12990519974527356,0.0724341312533473,0.0,0.0680339816810269,0.022941573387056175,0.13941372772631758,0.11162419845174094,0.0705412485247119,0.0680339816810269,0.046511799426607756,0.16424818384200912,0.0,0.0705412485247119,0.03482752804391457,0.046511799426607756,0.14072571684289467,0.046511799426607756,0.0,0.0,0.0,0.15645997068990916,0.16177440750131547,0.06829158558954737,0.017677669529663688,0.0724341312533473,0.05197738655816545,0.06965505608782914,0.0680339816810269,0.0,0.022941573387056175,0.0,0.29290345299131093,0.06829158558954737,0.0,0.0,0.0,0.0,0.0724341312533473,0.03482752804391457,0.0,0.0,0.0,0.0,0.0,0.1070176864115813,0.0,0.0,0.0,0.10557558143852078,0.06882472016116851,0.0,0.0,0.1711091059626529,0.0,0.0,0.1004902126341899,0.0,0.13893588710581783,0.0,0.0,0.0,0.07940846445914636,0.10436385817523748,0.10403021741024394,0.10881471228278301,0.11091580697725635,0.0,0.10557558143852078,0.06882472016116851,0.15181960557981716,0.14502241006332647,0.10812307303828123,0.10557558143852078,0.09303421931951388,0.14892864347380466,0.0,0.10812307303828123,0.06966505408695652,0.09303421931951388,0.15264615220323152,0.09303421931951388,0.0,0.0,0.0,0.25249865680704087,0.17695881214157544,0.10436385817523748,0.053033008588991064,0.11091580697725635,0.07940846445914636,0.1163207896404501,0.10557558143852078,0.0,0.06882472016116851,0.0,0.309786263858007,0.10436385817523748,0.0,0.0,0.0,0.0,0.11091580697725635,0.06966505408695652,0.0
AD_0031,17,0.6760625300580426,0.7734640986491067,0.03657147825956971,0.0,0.03657147825956971,0.03916773613779685,0.0,0.0,0.03579496553276911,0.0,0.16194915964123766,0.0,0.0,0.03514686179774637,0.03344632579596403,0.0,0.0,0.07403867839558423,0.0,0.155817960132738,0.0,0.03686660613488631,0.0,0.26819885375852803,0.07343808439445602,0.0,0.06974924926420553,0.056912902779735396,0.0,0.18575485242372558,0.11719146611473642,0.06290286791289643,0.1371353839932131,0.0,0.03993949444166575,0.03657147825956971,0.03743739885129322,0.03657147825956971,0.0,0.1406839665449589,0.0,0.075876493474007,0.06545245538419606,0.0,0.0,0.10768749600120904,0.10631361747401312,0.12164645786832505,0.0,0.1089169854020024,0.0,0.03993949444166575,0.1685601443293535,0.0368666061348863,0.03579496553276911,0.04407655629526525,0.0,0.18318382435482986,0.0,0.0,0.07201346793263268,0.0,0.03743739885129322,0.0,0.08662764358453355,0.03993949444166575,0.0790367617179342,0.0,0.0790367617179342,0.08464103363260997,0.0,0.0,0.07734434402386704,0.0,0.13395743169912788,0.0,0.0,0.07600016036435979,0.07233711364290388,0.0,0.0,0.10070134758153682,0.0,0.1470655817743019,0.0,0.07970231950061597,0.0,0.24343718530426034,0.14044112194834968,0.0,0.108712247911269,0.10316545772615272,0.0,0.16593966168291963,0.13708871173555218,0.09759409620288412,0.23321016620617907,0.0,0.0864134555064166,0.0790367617179342,0.0809544516384264,0.0790367617179342,0.0,0.2160384201316885,0.0,0.16395700763205012,0.10307929835427766,0.0,0.0,0.13729071481196903,0.10050394457189299,0.13707950949969072,0.0,0.15909999496886543,0.0,0.0864134555064166,0.16495414057148985,0.07970231950061599,0.07734434402386704,0.095594596644545,0.0,0.17475139771475537,0.0,0.0,0.09765752960031852,0.0,0.0809544516384264,0.0,0.10527800979282591,0.0864134555064166
AD_0032,9,0.6689248540798235,0.7947194142390261,0.0,0.0732034964156804,0.026948402781814776,0.026948402781814776,0.07792967697527294,0.0,0.0,0.0,0.05119483503025837,0.07938744266035863,0.07436310325882224,0.20168353430681338,0.0,0.07792967697527294,0.06507725979745022,0.13669134934391414,0.0,0.0732034964156804,0.06602330580379184,0.0,0.0,0.0,0.0,0.0,0.06834567467195707,0.20348761526435355,0.0,0.13342293446940726,0.12083175772948805,0.0,0.39945187982624564,0.12439833144593877,0.0,0.06963692269922969,0.0,0.0,0.026948402781814776,0.07792967697527294,0.14300693677272314,0.052439039878543856,0.12083175772948805,0.0,0.026948402781814776,0.0,0.05389680556362955,0.13110056560124206,0.0,0.0,0.0,0.0,0.0,0.10487807975708771,0.07436310325882224,0.0,0.0,0.0,0.0,0.026948402781814776,0.0,0.0,0.07436310325882224,0.0,0.14284041911491008,0.0,0.0,0.10383447880984643,0.07622159339667062,0.07622159339667062,0.11026703764814058,0.0,0.0,0.0,0.09594812071973177,0.16027906293055166,0.10548933477625815,0.25183067455766234,0.0,0.11026703764814058,0.09211545348455455,0.19444982940568287,0.0,0.10383447880984643,0.09352915606430244,0.0,0.0,0.0,0.0,0.0,0.09722491470284143,0.1701862934177831,0.0,0.15998176925591565,0.14958281157700692,0.0,0.13103026385597585,0.11176922212345819,0.0,0.09857518250973406,0.0,0.0,0.07622159339667062,0.11026703764814058,0.10247524917490644,0.09815318652702547,0.14958281157700692,0.0,0.0762215933966706,0.0,0.10083169033033668,0.158718153636366,0.0,0.0,0.0,0.0,0.0,0.19630637305405094,0.10548933477625815,0.0,0.0,0.0,0.0,0.07622159339667062,0.0,0.0,0.10548933477625815,0.0,0.10150533559432078,0.0
AD_0033,9,0.6753967556802475,0.7734640986491068,0.0,0.0,0.0778689171846215,0.0,0.0,0.0,0.07458226909517035,0.05167977714067529,0.025490637096729083,0.10017264163756248,0.0,0.0,0.0,0.0,0.0,0.1208965550936988,0.0,0.06787283765907497,0.0,0.0,0.0,0.20084431533101596,0.0,0.0,0.07458226909517035,0.0,0.0,0.29306332068419766,0.0,0.10211534943306509,0.2782142004597465,0.0430276379090773,0.09336347475580403,0.0,0.07662471233633601,0.15245118627979182,0.0,0.14185633925269123,0.0,0.11955261479975025,0.0,0.07458226909517035,0.0,0.1208965550936988,0.07398350159361627,0.14926427363600375,0.0,0.0,0.0,0.0,0.15527205377117811,0.17395352398614874,0.0778689171846215,0.10211534943306509,0.06787283765907497,0.1936358518390296,0.0,0.025490637096729083,0.07458226909517035,0.0,0.0,0.0746820045408334,0.05167977714067529,0.0,0.0,0.0,0.1101365696088929,0.0,0.0,0.0,0.10550828971957944,0.09669536368015401,0.07209840939145001,0.1121081851245045,0.0,0.0,0.0,0.0,0.0,0.10974180452682863,0.0,0.09702804712694611,0.0,0.0,0.0,0.19611325802582288,0.0,0.0,0.10550828971957944,0.0,0.0,0.15121922815325745,0.0,0.11426763728146412,0.20868009757003758,0.08132792166023795,0.10560482384370816,0.0,0.10846814169480698,0.10792025803128565,0.0,0.10162630974985877,0.0,0.10839339942198357,0.0,0.10550828971957944,0.0,0.10974180452682863,0.10467284886890309,0.14748407150958817,0.0,0.0,0.0,0.0,0.16281238671642173,0.23043730649007801,0.1101365696088929,0.11426763728146412,0.09702804712694611,0.12497769413750699,0.0,0.07209840939145001,0.10550828971957943,0.0,0.0,0.10572345192031124,0.09669536368015401,0.0
AD_0034,11,0.6811596854759719,0.7773504257426593,0.12871400697460766,0.0,0.08097473237801378,0.1968274257710779,0.0,0.0,0.0,0.06347926967529785,0.058926039192892604,0.0,0.12990672435331413,0.0,0.0,0.0,0.06376064479795059,0.1122108051667126,0.0,0.12383649393087462,0.0,0.06376064479795059,0.0,0.1625641167339811,0.06007584913292405,0.07556206137220287,0.040237859111470195,0.06007584913292405,0.0,0.10666531378948646,0.040237859111470195,0.10519122128812725,0.17858548693533785,0.06376064479795059,0.0,0.0,0.0,0.0,0.057048612884526076,0.0,0.0,0.1483772654023159,0.05516219228218651,0.10941217113157631,0.06007584913292405,0.05516219228218651,0.05516219228218651,0.16879431704086728,0.0,0.07790458869094077,0.06376064479795059,0.06376064479795059,0.057048612884526076,0.058926039192892604,0.06347926967529785,0.06347926967529785,0.06347926967529785,0.15957302429258766,0.0,0.0,0.0,0.06347926967529785,0.04290466899153588,0.06007584913292405,0.0,0.0,0.18464592413334152,0.0,0.10787731297194277,0.1405769935190599,0.0,0.0,0.0,0.10391246745326034,0.09682226117937666,0.0,0.15741404783420343,0.0,0.0,0.0,0.10417078164374068,0.16189503166506197,0.0,0.1496555948297146,0.0,0.10417078164374068,0.0,0.10089997501515958,0.0981672912946897,0.10035338631488375,0.08542736736139926,0.0981672912946897,0.0,0.1842181590989817,0.08542736736139926,0.1154625633055015,0.18199814106213769,0.10417078164374068,0.0,0.0,0.0,0.0,0.09329091594800637,0.0,0.0,0.17816165478139204,0.09027537723617818,0.17891878012700851,0.0981672912946897,0.09027537723617818,0.09027537723617818,0.20494644753075916,0.0,0.10331168030081186,0.10417078164374068,0.10417078164374068,0.09329091594800637,0.09682226117937666,0.10391246745326034,0.10391246745326034,0.10391246745326034,0.20985325814006822,0.0,0.0,0.0,0.10391246745326034,0.09105752004546219,0.0981672912946897,0.0,0.0
AD_0035,27,0.6168401596565507,0.8357136190634104,0.022455818447857614,0.024671941584678222,0.019255026783294354,0.08584135480579388,0.02302648631158093,0.043807061955821396,0.0209031725611219,0.0,0.06327892129553608,0.021748323519641267,0.06767996736521607,0.016178056077984792,0.02031985751749919,0.02238108578695335,0.023202451137031684,0.13488396941982667,0.044306288039964156,0.09897999635994781,0.0,0.0,0.02261842099693699,0.18412605981440736,0.02253757089100277,0.06004602874460668,0.05334961638847924,0.06565640161356918,0.0,0.15398601385660948,0.07206408677504245,0.06323108344961635,0.2661436654176205,0.0,0.08710522670050652,0.0,0.06720217176296761,0.08858162148735219,0.047101258366599244,0.04717092697078439,0.024671941584678222,0.04548230475943854,0.0,0.0,0.04384323552188652,0.0,0.019255026783294354,0.30747166564082323,0.0,0.04599215442838357,0.04152615391068176,0.0,0.15295237736997055,0.10687055819378687,0.047386072753028204,0.04965640918027419,0.11860064571236088,0.0998233608607232,0.0,0.04734162777919782,0.044652212914340766,0.0,0.0,0.0,0.0,0.0,0.063601879694181,0.07002340943747544,0.06824145389754115,0.16169629735203975,0.06515420209977085,0.08224780171876633,0.05915459331945105,0.0,0.1288253976035176,0.061614817275985265,0.0958852760038071,0.05721559260281344,0.05763270825128791,0.06346229228341292,0.06566379858533297,0.1506007834978666,0.08346164484742241,0.1031676039298636,0.0,0.0,0.06407000855306927,0.19659961318662209,0.06375991545969954,0.09278132531420953,0.1056051931557569,0.09345144350812232,0.0,0.15618213545983026,0.09440543612216658,0.09786491575031156,0.23742698907893584,0.0,0.1319230920313301,0.0,0.0953151595628241,0.13525953152114858,0.0900481133465071,0.0883661342505541,0.07002340943747544,0.10306849822658881,0.0,0.0,0.0961927048790048,0.0,0.06824145389754115,0.21537946664995952,0.0,0.08617790936440578,0.08827106773865782,0.0,0.1702086300926607,0.165809347178235,0.08880144159671237,0.09393037869340458,0.13798917147285103,0.12997154009439946,0.0,0.1203279315955516,0.11666499680644951,0.0,0.0,0.0,0.0,0.0
AD_0036,15,0.6669784521367763,0.8127597153785173,0.0745597280594404,0.04536438486426463,0.01529438225803745,0.043408724285549795,0.0,0.016169041669088866,0.0,0.04291665061631588,0.029195343195175767,0.043096304132314085,0.04439010095616977,0.0848581040629313,0.0,0.0,0.043408724285549795,0.10038024732009232,0.0,0.06065876712230209,0.0,0.0839376819931827,0.0,0.0,0.043408724285549795,0.04439010095616977,0.045136623865141064,0.04113525520760997,0.04113525520760997,0.08627187907275104,0.0,0.03872102910908689,0.44501081546640076,0.061533426533353495,0.0,0.043408724285549795,0.04178215361953781,0.0,0.11680912657490783,0.0,0.07211199381149165,0.045136623865141064,0.0,0.07682780879139095,0.0,0.03954758103701293,0.16316027645578174,0.043096304132314085,0.11101267643657672,0.05401541136712433,0.0,0.0,0.08691877748467887,0.16271519061875725,0.039802030276750305,0.03872102910908689,0.0,0.24647065551512526,0.0,0.0848784577518519,0.03954758103701293,0.0,0.04439010095616977,0.04242905203146565,0.01529438225803745,0.045136623865141064,0.10572161977607876,0.09094483969857828,0.05722633835193012,0.08690977126115562,0.0,0.06049901419820201,0.0,0.08605602110490222,0.07453156774265618,0.08630516756970591,0.08881158266877112,0.16988994743167346,0.0,0.0,0.08690977126115562,0.15258967147132962,0.0,0.10078778290517214,0.0,0.10345086703024022,0.0,0.0,0.08690977126115562,0.08881158266877112,0.09030410965348738,0.08229008989511938,0.08229008989511938,0.10589182230678132,0.0,0.07781948221919964,0.17373062752302276,0.13530422973185485,0.0,0.08690977126115562,0.08363056979849452,0.0,0.1097693909543367,0.0,0.10224803504969636,0.09030410965348738,0.0,0.16345458314178074,0.0,0.07953380980933263,0.2053944211199882,0.08630516756970591,0.15414025081400914,0.09025684003329598,0.0,0.0,0.10666346010105197,0.2029066723175612,0.08030851258429125,0.07781948221919964,0.0,0.15859801293810002,0.0,0.12899008800659803,0.07953380980933263,0.0,0.08881158266877112,0.08494497371583673,0.05722633835193012,0.09030410965348738
AD_0037,33,0.6676696307342576,0.8420246737858661,0.07817422838481124,0.03865534744424133,0.04035463723288161,0.020903830473559013,0.1439398390778589,0.06431571342362896,0.01910683569524704,0.0,0.03470275351581217,0.026857132857002152,0.0,0.05642532933960858,0.04147872154956864,0.02229965848772033,0.11944105055910448,0.10117095931659369,0.023224175136191582,0.07472714997727316,0.01775562480445962,0.0,0.02229965848772033,0.033601702039593895,0.0,0.12496426657639073,0.04036950742591654,0.16752787901262411,0.020903830473559013,0.0794752600040911,0.015523694919539149,0.018588675186635224,0.12417130685422824,0.022125765110728966,0.01910683569524704,0.0059429131860055774,0.022600409495905575,0.1750516228967816,0.06270334350337259,0.020574891076009627,0.0812764727075823,0.11415514815484021,0.0,0.01777873730506021,0.023224175136191582,0.03087349646208693,0.0775078225333686,0.24575202102369959,0.018478028827800523,0.12367227678411924,0.05806586956979736,0.01775562480445962,0.1400705418146952,0.040379146800965784,0.0,0.020903830473559013,0.0,0.1216032130039314,0.0,0.01777873730506021,0.0,0.021311792130565402,0.023472626340651007,0.0750313058080571,0.15515015979638988,0.03548555627190076,0.12494716968030055,0.08215250768126263,0.12765226251331316,0.06635583781100235,0.12452992668040268,0.13105325702709536,0.06043489082459086,0.0,0.09970787872001753,0.0725577325254744,0.0,0.10302123752047963,0.08825030922880374,0.07112159156603991,0.16214018200014052,0.12561907918907256,0.07345053521647703,0.10731872376109033,0.05619428169614347,0.0,0.07112159156603991,0.08067472708885759,0.0,0.13084017283050242,0.08708929565546358,0.2265815025847372,0.06635583781100235,0.10566693034639603,0.06163942680175665,0.05896754202099989,0.13996219967705475,0.07005769097323439,0.06043489082459086,0.03361819371061994,0.0715857657831489,0.1984554684617447,0.1033545847332846,0.0651552602443512,0.13404570211807118,0.12203415735105551,0.0,0.056291784344486215,0.07345053521647703,0.08348478476761136,0.10381456232734428,0.22605154170014122,0.05848874795422266,0.12818223195576636,0.10814767286268513,0.05619428169614347,0.11878953975230384,0.08654289896124935,0.0,0.06635583781100235,0.0,0.13863309646191915,0.0,0.056291784344486215,0.0,0.06748237805365791,0.07422696190252057,0.14931439500317226,0.18440495802978052,0.0756116501621027
AD_0038,8,0.7042409088680366,0.7940247058343639,0.07752262908897321,0.0,0.0,0.07457177937022585,0.0,0.0,0.0,0.0,0.055327056278271516,0.057353933467640436,0.07752262908897321,0.22961703754817225,0.028676966733820218,0.0,0.055327056278271516,0.34681166903306565,0.07457177937022585,0.08032705627827152,0.0,0.028676966733820218,0.0,0.08141721759148618,0.0,0.1323341672132533,0.08032705627827152,0.11009418432530639,0.0,0.21872911171285575,0.10900402301209175,0.055327056278271516,0.05662781645256759,0.0,0.0,0.0,0.0,0.07570635076068571,0.0,0.0,0.08457866617131496,0.08141721759148618,0.0,0.0,0.05662781645256759,0.15603340703895724,0.13990572244958646,0.0,0.0,0.15603340703895724,0.0,0.0,0.17782052547427193,0.08457866617131496,0.0,0.0,0.08141721759148618,0.10438331749450594,0.0,0.08457866617131496,0.0,0.0,0.0,0.11009418432530639,0.0,0.0,0.10039026318371941,0.0,0.0,0.09631725019185983,0.0,0.0,0.0,0.0,0.09591497481530299,0.151744244666721,0.10039026318371941,0.25654957168989373,0.07587212233336049,0.0,0.09591497481530299,0.1015899977543517,0.09631725019185983,0.10396311643995014,0.0,0.07587212233336049,0.0,0.10525953644679387,0.0,0.10309249908622634,0.10396311643995014,0.11030209100239144,0.0,0.19573279777786917,0.15847943280653726,0.09591497481530299,0.09809300572535928,0.0,0.0,0.0,0.0,0.09787745535079992,0.0,0.0,0.10920346421749776,0.10525953644679387,0.0,0.0,0.09809300572535928,0.17201577140814298,0.10847166332512632,0.0,0.0,0.17201577140814298,0.0,0.0,0.1852313686726056,0.10920346421749776,0.0,0.0,0.10525953644679387,0.10485474814575656,0.0,0.10920346421749776,0.0,0.0,0.0,0.11030209100239144,0.0,0.0
AD_0039,32,0.6988132397591388,0.8646105584768792,0.021522649750501766,0.08443082181211957,0.06597318932903923,0.07967421737796751,0.04214567229585167,0.0,0.05880394764558416,0.0831330589229623,0.021100866183165957,0.0426523915931939,0.021100866183165957,0.02743069823082734,0.0,0.0,0.0,0.044219156901701785,0.06154742985543696,0.18290157807877103,0.0,0.08563196712303715,0.021754032427337425,0.06294299170191413,0.019387526346756764,0.023227191869369595,0.0816871820259863,0.15094303879868676,0.023227191869369595,0.17050391123428582,0.1840798390909961,0.04397498770722412,0.1077952136007082,0.046576865264741085,0.016833597956087902,0.04220880519688339,0.021100866183165957,0.10546484839925836,0.009021097956087904,0.07110024776855184,0.08294632406228714,0.04130225874518818,0.02015469357903311,0.0,0.044328058052535556,0.0,0.03500993651321274,0.15902482878421156,0.04201235124297857,0.09683654573441314,0.0,0.019851459948441938,0.06245715255864672,0.1094921664160194,0.0,0.021100866183165957,0.040305446644464164,0.21461727399219388,0.023227191869369595,0.08440606253376612,0.04187048925935323,0.04027187355543117,0.0,0.0,0.11665292337591608,0.016833597956087902,0.06693372469042493,0.13378797712194648,0.11842714850844246,0.125367341232474,0.0877690570674028,0.0,0.10274930077099427,0.14242337523146736,0.06599604597247696,0.08879595069484808,0.06599604597247696,0.07274117562378271,0.0,0.0,0.0,0.10646760798184633,0.12350875252504738,0.15017837362874603,0.0,0.11100143125050498,0.06792295562446363,0.11535931465610454,0.0604048428048201,0.07225165381797241,0.11660413635628929,0.17162851820000255,0.07225165381797241,0.1611026816314029,0.20418438260768734,0.09170646023051755,0.11586244341413246,0.09750070185654748,0.0653752372578445,0.08795185780611799,0.06599604597247696,0.13875401125386327,0.05022734771350498,0.10605770785388283,0.12936417418844184,0.1008680698289979,0.06267913891479106,0.0,0.09271219891977982,0.0,0.08158591469131894,0.2035186403528135,0.08752542831501481,0.11771842175409891,0.0,0.061736586238295296,0.0999064361642499,0.14410504220636022,0.0,0.06599604597247696,0.08405071203842605,0.19496645172185545,0.07225165381797241,0.13287618797085765,0.08725879395300212,0.08395128042992155,0.0,0.0,0.1285668649997654,0.0653752372578445
AD_0040,20,0.6992121079341503,0.8401680504168059,0.03572434919716139,0.0,0.0,0.09557053328532225,0.0,0.0,0.036320838999157674,0.1057216598663493,0.0826290382818217,0.034145792794773686,0.09429970072439392,0.03253244897385182,0.036507512432702796,0.06689560132828484,0.03400323566737991,0.057556687306573304,0.0,0.16274317232895225,0.03572434919716139,0.03253244897385182,0.0,0.06529764595750391,0.07115825158829363,0.03572434919716139,0.06113429368451943,0.10381786923939829,0.07023281165430574,0.09185036977998236,0.06113429368451943,0.04627257404659034,0.34230511004335845,0.06611243809274345,0.10559449118909647,0.0,0.028917302202053973,0.11548853168197049,0.0,0.0,0.0,0.03477790783284369,0.023410894511799618,0.0,0.03443623960080283,0.048507125007266595,0.03572434919716139,0.09098245397960493,0.03443623960080283,0.15324355975438844,0.030388088895582067,0.03688073118088614,0.047231733510957295,0.12850043934007893,0.036320838999157674,0.047687852320201736,0.03982819671385359,0.15847520745452265,0.0,0.0,0.07046663179393137,0.036507512432702796,0.07101597488984715,0.03556107106838509,0.07081658335625278,0.0,0.08507468932052684,0.0,0.0,0.13788057517040017,0.0,0.0,0.08671840847641855,0.15483633108619446,0.1363182260407151,0.08131323761967764,0.11571843429167138,0.07827403751531484,0.08702465333034107,0.10356471351087321,0.08161215654975816,0.09985468394133298,0.0,0.18567171642696603,0.08507468932052684,0.07827403751531484,0.0,0.10110761844280992,0.13309823816187402,0.08507468932052682,0.10599463834351787,0.11569736116706823,0.10740107939208406,0.11311756189881697,0.10599463834351787,0.0926164301809826,0.2017580348794747,0.12530290468734948,0.11685651451837588,0.0,0.06947512717770833,0.13543876469022978,0.0,0.0,0.0,0.08284474965093978,0.07041223188558769,0.0,0.08199696413466963,0.09701425001453319,0.08507468932052684,0.1303555106391925,0.08199696413466963,0.13451788676543183,0.07328810724562536,0.08791884865183897,0.11726596354736855,0.15537814608280212,0.08671840847641855,0.09556127611316531,0.08035963408626637,0.19206942165701243,0.0,0.0,0.10794219423229265,0.08702465333034107,0.10870385393648022,0.0848547141010505,0.10824923860544151,0.0
