seed,cv_mode,early_variant,model_spec_id,feature_block,model_name,model_variant,is_special_model,best_params,cv_accuracy,cv_precision,cv_recall,cv_f1,cv_auc,external_accuracy,external_precision,external_recall,external_f1,external_auc,external_correct_n,external_total_n,external_tn,external_fp,external_fn,external_tp,n_features,external_accuracy_ci95_low,external_accuracy_ci95_high,external_accuracy_95ci
2026,exact,earlyv0,all_plus_interactions__lr__l1,all_plus_interactions,lr__l1,lr__l1,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.8981617647058823,0.9555555555555555,0.8527777777777779,0.8973039215686274,0.9468005952380952,0.7183098591549296,0.6595744680851063,0.8857142857142857,0.7560975609756098,0.792063492063492,51,71,20,16,4,31,2252,,,
2026,exact,earlyv0,all_plus_interactions__lr__elasticnet,all_plus_interactions,lr__elasticnet,lr__elasticnet,False,"{""C"": 1.0, ""class_weight"": null, ""l1_ratio"": 0.75, ""penalty"": ""elasticnet"", ""solver"": ""saga""}",0.9106617647058824,0.9388888888888889,0.898611111111111,0.9151986584107327,0.9640128968253968,0.704225352112676,0.6590909090909091,0.8285714285714286,0.7341772151898734,0.7984126984126985,50,71,21,15,6,29,2252,,,
2026,exact,earlyv0,all_plus_interactions__svc__linear,all_plus_interactions,svc__linear,svc__linear,False,"{""C"": 0.1, ""class_weight"": null, ""kernel"": ""linear""}",0.9036764705882353,0.9363888888888889,0.8861111111111111,0.9067922256621946,0.9631944444444445,0.7183098591549296,0.6530612244897959,0.9142857142857143,0.7619047619047619,0.7976190476190476,51,71,19,17,3,32,2252,,,
2026,exact,earlyv0,all_plus_interactions__svc__poly2,all_plus_interactions,svc__poly2,svc__poly2,False,"{""C"": 3.0, ""class_weight"": null, ""coef0"": 1.0, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.8860294117647058,0.9055050505050506,0.8875,0.8916013071895424,0.9536210317460319,0.704225352112676,0.6458333333333334,0.8857142857142857,0.7469879518072289,0.7896825396825397,50,71,19,17,4,31,2252,,,
2026,exact,earlyv0,all_plus_interactions__svc__poly3,all_plus_interactions,svc__poly3,svc__poly3,False,"{""C"": 3.0, ""class_weight"": null, ""coef0"": 1.0, ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.8625,0.8780555555555555,0.8763888888888889,0.8713487149245663,0.9337797619047619,0.704225352112676,0.6521739130434783,0.8571428571428571,0.7407407407407407,0.7944444444444444,50,71,20,16,5,30,2252,,,
2026,exact,earlyv0,all_plus_interactions__svc__rbf,all_plus_interactions,svc__rbf,svc__rbf,False,"{""C"": 3.0, ""class_weight"": null, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.8389705882352942,0.8481349206349208,0.8763888888888889,0.8539993419183082,0.9325892857142858,0.7323943661971831,0.6666666666666666,0.9142857142857143,0.7710843373493976,0.8452380952380952,52,71,20,16,3,32,2252,,,
2026,exact,earlyv0,all_plus_interactions__svc__sigmoid,all_plus_interactions,svc__sigmoid,svc__sigmoid,False,"{""C"": 1.0, ""class_weight"": null, ""coef0"": 0.0, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.8014705882352942,0.8213383838383839,0.8180555555555555,0.8133800186741362,0.8658730158730158,0.6901408450704225,0.6382978723404256,0.8571428571428571,0.7317073170731707,0.7634920634920634,49,71,19,17,5,30,2252,,,
2026,exact,earlyv0,early_late__lr__l2,early_late,lr__l2,lr__l2,False,"{""C"": 0.03, ""class_weight"": ""balanced"", ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.7529411764705882,0.7672671772671773,0.7833333333333333,0.7655033305188104,0.8111607142857142,0.6901408450704225,0.6756756756756757,0.7142857142857143,0.6944444444444444,0.7428571428571429,49,71,24,12,10,25,74,,,
2026,exact,earlyv0,early_late__lr__l1,early_late,lr__l1,lr__l1,False,"{""C"": 0.03, ""class_weight"": null, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.7477941176470588,0.7792063492063492,0.7597222222222222,0.7623052729863875,0.8175223214285715,0.5633802816901409,0.5588235294117647,0.5428571428571428,0.5507246376811594,0.6595238095238095,40,71,21,15,16,19,74,,,
2026,exact,earlyv0,early_late__lr__elasticnet,early_late,lr__elasticnet,lr__elasticnet,False,"{""C"": 0.03, ""class_weight"": null, ""l1_ratio"": 0.25, ""penalty"": ""elasticnet"", ""solver"": ""saga""}",0.7716911764705883,0.7838203463203463,0.8055555555555556,0.7876937441643324,0.8303819444444445,0.6619718309859155,0.6486486486486487,0.6857142857142857,0.6666666666666666,0.7373015873015872,47,71,23,13,11,24,74,,,
2026,exact,earlyv0,early_late__svc__linear,early_late,svc__linear,svc__linear,False,"{""C"": 0.1, ""class_weight"": null, ""kernel"": ""linear""}",0.7540441176470588,0.7565656565656566,0.8277777777777777,0.7798570167960396,0.797296626984127,0.704225352112676,0.6666666666666666,0.8,0.7272727272727273,0.7047619047619048,50,71,22,14,7,28,74,,,
2026,exact,earlyv0,early_late__svc__poly2,early_late,svc__poly2,svc__poly2,False,"{""C"": 1.0, ""class_weight"": null, ""coef0"": 1.0, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.7602941176470589,0.7493487068487068,0.8402777777777777,0.7864424430059105,0.7923363095238095,0.7183098591549296,0.6744186046511628,0.8285714285714286,0.7435897435897436,0.7357142857142858,51,71,22,14,6,29,74,,,
2026,exact,earlyv0,early_late__svc__poly3,early_late,svc__poly3,svc__poly3,False,"{""C"": 1.0, ""class_weight"": null, ""coef0"": 0.0, ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.7716911764705883,0.7358838383838384,0.9083333333333332,0.808857560568087,0.7949404761904763,0.704225352112676,0.6458333333333334,0.8857142857142857,0.7469879518072289,0.7325396825396826,50,71,19,17,4,31,74,,,
2026,exact,earlyv0,early_late__svc__rbf,early_late,svc__rbf,svc__rbf,False,"{""C"": 3.0, ""class_weight"": null, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7599264705882354,0.7664285714285713,0.8069444444444445,0.774298245614035,0.8247767857142858,0.704225352112676,0.675,0.7714285714285715,0.72,0.7488095238095238,50,71,23,13,8,27,74,,,
2026,exact,earlyv0,early_late__svc__sigmoid,early_late,svc__sigmoid,svc__sigmoid,False,"{""C"": 1.0, ""class_weight"": null, ""coef0"": 0.0, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.7893382352941176,0.7769624819624819,0.875,0.8105017872900495,0.8225198412698413,0.6901408450704225,0.6511627906976745,0.8,0.717948717948718,0.7261904761904762,49,71,21,15,7,28,74,,,
2026,exact,earlyv0,stage_activation_summary__lr__l2,stage_activation_summary,lr__l2,lr__l2,False,"{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.7463235294117647,0.7542207792207792,0.7930555555555555,0.7652318295739348,0.7718749999999999,0.6197183098591549,0.5909090909090909,0.7428571428571429,0.6582278481012658,0.6984126984126985,44,71,18,18,9,26,6,,,
2026,exact,earlyv0,stage_activation_summary__lr__l1,stage_activation_summary,lr__l1,lr__l1,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.7341911764705882,0.7464285714285713,0.7708333333333333,0.7498746867167919,0.7574404761904762,0.647887323943662,0.6190476190476191,0.7428571428571429,0.6753246753246753,0.6888888888888889,46,71,20,16,9,26,6,,,
2026,exact,earlyv0,stage_activation_summary__lr__elasticnet,stage_activation_summary,lr__elasticnet,lr__elasticnet,False,"{""C"": 1.0, ""class_weight"": null, ""l1_ratio"": 0.25, ""penalty"": ""elasticnet"", ""solver"": ""saga""}",0.7400735294117646,0.7458874458874458,0.7930555555555555,0.7608200648680524,0.7688988095238095,0.6197183098591549,0.5909090909090909,0.7428571428571429,0.6582278481012658,0.6952380952380952,44,71,18,18,9,26,6,,,
2026,exact,earlyv0,stage_activation_summary__svc__linear,stage_activation_summary,svc__linear,svc__linear,False,"{""C"": 3.0, ""class_weight"": null, ""kernel"": ""linear""}",0.7404411764705883,0.7426984126984127,0.7930555555555555,0.7610623372155879,0.769766865079365,0.6197183098591549,0.5952380952380952,0.7142857142857143,0.6493506493506493,0.6865079365079365,44,71,19,17,10,25,6,,,
2026,exact,earlyv0,stage_activation_summary__svc__poly2,stage_activation_summary,svc__poly2,svc__poly2,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""coef0"": 1.0, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.7275735294117647,0.7212570762570762,0.8152777777777777,0.757795457896077,0.7606646825396826,0.6197183098591549,0.5909090909090909,0.7428571428571429,0.6582278481012658,0.696031746031746,44,71,18,18,9,26,6,,,
2026,exact,earlyv0,stage_activation_summary__svc__poly3,stage_activation_summary,svc__poly3,svc__poly3,False,"{""C"": 0.1, ""class_weight"": ""balanced"", ""coef0"": 1.0, ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.7036764705882353,0.685889110889111,0.826388888888889,0.7432249843977532,0.7519841269841271,0.6197183098591549,0.5869565217391305,0.7714285714285715,0.6666666666666666,0.6944444444444444,44,71,17,19,8,27,6,,,
2026,exact,earlyv0,stage_activation_summary__svc__rbf,stage_activation_summary,svc__rbf,svc__rbf,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.7158088235294118,0.713984348984349,0.7930555555555555,0.743873889268626,0.7495535714285715,0.6338028169014085,0.6097560975609756,0.7142857142857143,0.6578947368421053,0.6611111111111111,45,71,20,16,10,25,6,,,
2026,exact,earlyv0,stage_activation_summary__svc__sigmoid,stage_activation_summary,svc__sigmoid,svc__sigmoid,False,"{""C"": 0.1, ""class_weight"": null, ""coef0"": 0.0, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.6871323529411765,0.6768521756021755,0.8277777777777777,0.7363761140819964,0.7237847222222222,0.6338028169014085,0.5918367346938775,0.8285714285714286,0.6904761904761905,0.6563492063492063,45,71,16,20,6,29,6,,,
2026,exact,earlyv0,sequential_interactions__lr__l2,sequential_interactions,lr__l2,lr__l2,False,"{""C"": 0.1, ""class_weight"": ""balanced"", ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.8264705882352942,0.8558333333333333,0.8305555555555555,0.8341703523514669,0.8828373015873016,0.7746478873239436,0.7209302325581395,0.8857142857142857,0.7948717948717948,0.7753968253968253,55,71,24,12,4,31,1153,,,
2026,exact,earlyv0,sequential_interactions__lr__l1,sequential_interactions,lr__l1,lr__l1,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.8132352941176471,0.8256637806637807,0.8388888888888889,0.8283574131406948,0.8567708333333333,0.7183098591549296,0.6595744680851063,0.8857142857142857,0.7560975609756098,0.7309523809523809,51,71,20,16,4,31,1153,,,
2026,exact,earlyv0,sequential_interactions__lr__elasticnet,sequential_interactions,lr__elasticnet,lr__elasticnet,False,"{""C"": 0.1, ""class_weight"": ""balanced"", ""l1_ratio"": 0.5, ""penalty"": ""elasticnet"", ""solver"": ""saga""}",0.8136029411764707,0.8210497835497834,0.851388888888889,0.8274388176323161,0.8619543650793652,0.7323943661971831,0.6904761904761905,0.8285714285714286,0.7532467532467533,0.7412698412698413,52,71,23,13,6,29,1153,,,
2026,exact,earlyv0,sequential_interactions__svc__linear,sequential_interactions,svc__linear,svc__linear,False,"{""C"": 0.1, ""class_weight"": null, ""kernel"": ""linear""}",0.7720588235294118,0.7564898989898989,0.8638888888888889,0.7989480040681414,0.8430803571428571,0.7323943661971831,0.6818181818181818,0.8571428571428571,0.759493670886076,0.7825396825396825,52,71,22,14,5,30,1153,,,
2026,exact,earlyv0,sequential_interactions__svc__poly2,sequential_interactions,svc__poly2,svc__poly2,False,"{""C"": 3.0, ""class_weight"": null, ""coef0"": 1.0, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.7533088235294118,0.727994227994228,0.8527777777777779,0.78015664160401,0.7852678571428571,0.6619718309859155,0.6170212765957447,0.8285714285714286,0.7073170731707317,0.6412698412698413,47,71,18,18,6,29,1153,,,
2026,exact,earlyv0,sequential_interactions__svc__poly3,sequential_interactions,svc__poly3,svc__poly3,False,"{""C"": 3.0, ""class_weight"": ""balanced"", ""coef0"": 1.0, ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.7661764705882353,0.7495274170274171,0.8527777777777776,0.7924302177011155,0.8020089285714285,0.647887323943662,0.6086956521739131,0.8,0.691358024691358,0.6841269841269841,46,71,18,18,7,28,1153,,,
2026,exact,earlyv0,sequential_interactions__svc__rbf,sequential_interactions,svc__rbf,svc__rbf,False,"{""C"": 3.0, ""class_weight"": ""balanced"", ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.7356617647058824,0.7644696969696969,0.7625,0.7488608776844071,0.8078125,0.6901408450704225,0.6756756756756757,0.7142857142857143,0.6944444444444444,0.7472222222222222,49,71,24,12,10,25,1153,,,
2026,exact,earlyv0,sequential_interactions__svc__sigmoid,sequential_interactions,svc__sigmoid,svc__sigmoid,False,"{""C"": 1.0, ""class_weight"": null, ""coef0"": 0.0, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.6944852941176471,0.6572691197691197,0.9222222222222222,0.7615727196779828,0.8195188492063492,0.6338028169014085,0.5849056603773585,0.8857142857142857,0.7045454545454546,0.7119047619047619,45,71,14,22,4,31,1153,,,
2026,exact,earlyv0,stage_score_early_middle__lr__l2,all,stage_score_early_middle__lr__l2,stage_score_early_middle__lr__l2,True,"{""base_C"": 1.0, ""class_weight"": ""balanced"", ""meta_C"": 0.1}",0.8863970588235294,0.9563888888888888,0.8291666666666666,0.8829640277163497,0.9607142857142857,0.7605633802816901,0.7142857142857143,0.8571428571428571,0.7792207792207793,0.796031746031746,54,71,24,12,5,30,1099,,,
2026,exact,earlyv0,stage_score_middle_late__lr__l2,all,stage_score_middle_late__lr__l2,stage_score_middle_late__lr__l2,True,"{""base_C"": 1.0, ""class_weight"": ""balanced"", ""meta_C"": 1.0}",0.8867647058823529,0.9314213564213565,0.8527777777777776,0.8862254901960785,0.9725446428571429,0.7183098591549296,0.6666666666666666,0.8571428571428571,0.75,0.7698412698412698,51,71,21,15,5,30,1099,,,
2026,exact,earlyv0,stage_score_early_late__lr__l2,all,stage_score_early_late__lr__l2,stage_score_early_late__lr__l2,True,"{""base_C"": 0.1, ""class_weight"": null, ""meta_C"": 1.0}",0.7415441176470589,0.7526190476190476,0.7958333333333333,0.7652861373382305,0.8016369047619047,0.6901408450704225,0.6666666666666666,0.7428571428571429,0.7027027027027027,0.7492063492063492,49,71,23,13,9,26,1099,,,
2026,exact,earlyv0,stage_score_three_stage__lr__l2,all,stage_score_three_stage__lr__l2,stage_score_three_stage__lr__l2,True,"{""base_C"": 0.1, ""class_weight"": ""balanced"", ""meta_C"": 1.0}",0.8801470588235294,0.9207070707070708,0.8527777777777779,0.8795588235294118,0.95672123015873,0.7746478873239436,0.7209302325581395,0.8857142857142857,0.7948717948717948,0.8246031746031747,55,71,24,12,4,31,1099,,,
2026,exact,earlyv0,early_middle__mlp__small,early_middle,early_middle__mlp__small,mlp__small,True,"{""alpha"": 0.001, ""hidden_layer_sizes"": [16], ""learning_rate_init"": 0.001}",0.7661764705882353,0.8179761904761905,0.7194444444444444,0.7551167133520074,0.8427331349206348,0.7605633802816901,0.7368421052631579,0.8,0.7671232876712328,0.8587301587301588,54,71,26,10,7,28,1086,,,
2026,exact,earlyv0,mlp_svc_late_calibrated__lr__l2,all,mlp_svc_late_calibrated__lr__l2,mlp_svc_late_calibrated__lr__l2,True,"{""class_weight"": null, ""late_C"": 1.0, ""meta_C"": 0.1}",0.8860294117647058,0.9127777777777778,0.875,0.8887805297557619,0.9607390873015873,0.7605633802816901,0.7045454545454546,0.8857142857142857,0.7848101265822784,0.8063492063492064,54,71,23,13,4,31,1099,,,
2026,exact,earlyv1,early_only__lr__l2,early_only,lr__l2,lr__l2,False,"{""C"": 0.03, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.7470588235294118,0.7637950937950937,0.7944444444444444,0.7683864125360289,0.8202628968253969,0.704225352112676,0.675,0.7714285714285715,0.72,0.746031746031746,50,71,23,13,8,27,62,,,
2026,exact,earlyv1,early_only__lr__l1,early_only,lr__l1,lr__l1,False,"{""C"": 0.03, ""class_weight"": null, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.7477941176470588,0.7792063492063492,0.7597222222222222,0.7623052729863875,0.8175223214285715,0.5633802816901409,0.5588235294117647,0.5428571428571428,0.5507246376811594,0.6595238095238095,40,71,21,15,16,19,62,,,
2026,exact,earlyv1,early_only__lr__elasticnet,early_only,lr__elasticnet,lr__elasticnet,False,"{""C"": 0.03, ""class_weight"": null, ""l1_ratio"": 0.25, ""penalty"": ""elasticnet"", ""solver"": ""saga""}",0.7716911764705883,0.7838203463203463,0.8055555555555556,0.7876937441643324,0.8303819444444445,0.6619718309859155,0.6486486486486487,0.6857142857142857,0.6666666666666666,0.7373015873015872,47,71,23,13,11,24,62,,,
2026,exact,earlyv1,early_only__svc__linear,early_only,svc__linear,svc__linear,False,"{""C"": 0.1, ""class_weight"": ""balanced"", ""kernel"": ""linear""}",0.7477941176470588,0.7638766788766789,0.8180555555555555,0.7755682655837454,0.7779265873015873,0.676056338028169,0.65,0.7428571428571429,0.6933333333333334,0.7595238095238096,48,71,22,14,9,26,62,,,
2026,exact,earlyv1,early_only__svc__poly2,early_only,svc__poly2,svc__poly2,False,"{""C"": 0.1, ""class_weight"": ""balanced"", ""coef0"": 1.0, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.7772058823529411,0.7774739149739149,0.851388888888889,0.8020785193628106,0.8291666666666668,0.704225352112676,0.6590909090909091,0.8285714285714286,0.7341772151898734,0.7412698412698412,50,71,21,15,6,29,62,,,
2026,exact,earlyv1,early_only__svc__poly3,early_only,svc__poly3,svc__poly3,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""coef0"": 0.0, ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.7834558823529412,0.7623465423465423,0.8861111111111111,0.8142510576798502,0.8133432539682539,0.704225352112676,0.6521739130434783,0.8571428571428571,0.7407407407407407,0.7103174603174603,50,71,20,16,5,30,62,,,
2026,exact,earlyv1,early_only__svc__rbf,early_only,svc__rbf,svc__rbf,False,"{""C"": 1.0, ""class_weight"": null, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.7768382352941177,0.7817063492063492,0.8277777777777777,0.7966433239962651,0.8373015873015873,0.704225352112676,0.6666666666666666,0.8,0.7272727272727273,0.7603174603174603,50,71,22,14,7,28,62,,,
2026,exact,earlyv1,early_only__svc__sigmoid,early_only,svc__sigmoid,svc__sigmoid,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""coef0"": 0.0, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.7772058823529412,0.7645831945831946,0.875,0.8034741580565379,0.8195684523809523,0.7323943661971831,0.7,0.8,0.7466666666666667,0.7555555555555555,52,71,24,12,7,28,62,,,
2026,exact,earlyv1,middle_only__lr__l2,middle_only,lr__l2,lr__l2,False,"{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.8867647058823529,0.9438888888888888,0.8416666666666666,0.885436016511868,0.9709573412698413,0.7464788732394366,0.7073170731707317,0.8285714285714286,0.7631578947368421,0.8126984126984127,53,71,24,12,6,29,1025,,,
2026,exact,earlyv1,middle_only__lr__l1,middle_only,lr__l1,lr__l1,False,"{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.8680147058823529,0.9041666666666668,0.8527777777777779,0.8723770209838321,0.9379216269841271,0.6619718309859155,0.6222222222222222,0.8,0.7,0.776984126984127,47,71,19,17,7,28,1025,,,
2026,exact,earlyv1,middle_only__lr__elasticnet,middle_only,lr__elasticnet,lr__elasticnet,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""l1_ratio"": 0.5, ""penalty"": ""elasticnet"", ""solver"": ""saga""}",0.9036764705882353,0.9352777777777778,0.8861111111111111,0.9054721362229102,0.9584821428571428,0.676056338028169,0.6363636363636364,0.8,0.7088607594936709,0.7896825396825397,48,71,20,16,7,28,1025,,,
2026,exact,earlyv1,middle_only__svc__linear,middle_only,svc__linear,svc__linear,False,"{""C"": 0.1, ""class_weight"": null, ""kernel"": ""linear""}",0.8919117647058823,0.8937626262626264,0.9097222222222221,0.8984967320261438,0.9709821428571429,0.676056338028169,0.625,0.8571428571428571,0.7228915662650602,0.7928571428571429,48,71,18,18,5,30,1025,,,
2026,exact,earlyv1,middle_only__svc__poly2,middle_only,svc__poly2,svc__poly2,False,"{""C"": 3.0, ""class_weight"": null, ""coef0"": 1.0, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.8926470588235293,0.9046031746031746,0.898611111111111,0.8971306943830164,0.9741319444444445,0.7746478873239436,0.7111111111111111,0.9142857142857143,0.8,0.834920634920635,55,71,23,13,3,32,1025,,,
2026,exact,earlyv1,middle_only__svc__poly3,middle_only,svc__poly3,svc__poly3,False,"{""C"": 1.0, ""class_weight"": null, ""coef0"": 1.0, ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.86875,0.8851587301587301,0.875,0.8757114600226055,0.9642113095238095,0.8028169014084507,0.7560975609756098,0.8857142857142857,0.8157894736842105,0.8412698412698413,57,71,26,10,4,31,1025,,,
2026,exact,earlyv1,middle_only__svc__rbf,middle_only,svc__rbf,svc__rbf,False,"{""C"": 3.0, ""class_weight"": null, ""gamma"": ""scale"", ""kernel"": ""rbf""}",0.8327205882352942,0.8448304473304473,0.8527777777777776,0.8406624404147625,0.9485863095238095,0.7887323943661971,0.7380952380952381,0.8857142857142857,0.8051948051948052,0.8452380952380952,56,71,25,11,4,31,1025,,,
2026,exact,earlyv1,middle_only__svc__sigmoid,middle_only,svc__sigmoid,svc__sigmoid,False,"{""C"": 1.0, ""class_weight"": null, ""coef0"": 0.0, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.8742647058823529,0.888997113997114,0.8763888888888889,0.8791013071895424,0.9476686507936508,0.7183098591549296,0.6666666666666666,0.8571428571428571,0.75,0.8115079365079365,51,71,21,15,5,30,1025,,,
2026,exact,earlyv1,late_only__lr__l2,late_only,lr__l2,lr__l2,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.6933823529411764,0.7396428571428572,0.6652777777777777,0.6937052189296772,0.6745039682539682,0.4788732394366197,0.47368421052631576,0.5142857142857142,0.4931506849315068,0.5134920634920634,34,71,16,20,17,18,13,,,
2026,exact,earlyv1,late_only__lr__l1,late_only,lr__l1,lr__l1,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.6816176470588236,0.7383982683982684,0.6319444444444444,0.6736912133274363,0.6642609126984127,0.49295774647887325,0.48717948717948717,0.5428571428571428,0.5135135135135135,0.5174603174603174,35,71,16,20,16,19,13,,,
2026,exact,earlyv1,late_only__lr__elasticnet,late_only,lr__elasticnet,lr__elasticnet,False,"{""C"": 1.0, ""class_weight"": null, ""l1_ratio"": 0.25, ""penalty"": ""elasticnet"", ""solver"": ""saga""}",0.6996323529411764,0.7203083028083028,0.7222222222222222,0.7167752603433717,0.6729414682539682,0.5633802816901409,0.5454545454545454,0.6857142857142857,0.6075949367088608,0.5126984126984128,40,71,16,20,11,24,13,,,
2026,exact,earlyv1,late_only__svc__linear,late_only,svc__linear,svc__linear,False,"{""C"": 0.1, ""class_weight"": ""balanced"", ""kernel"": ""linear""}",0.6878676470588235,0.6975474525474525,0.7444444444444445,0.7163728617443788,0.6781994047619048,0.5070422535211268,0.5,0.6,0.5454545454545454,0.5071428571428571,36,71,15,21,14,21,13,,,
2026,exact,earlyv1,late_only__svc__poly2,late_only,svc__poly2,svc__poly2,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""coef0"": 1.0, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.6452205882352942,0.6436108336108335,0.7791666666666666,0.6989880168141037,0.6679811507936508,0.5492957746478874,0.5294117647058824,0.7714285714285715,0.627906976744186,0.5249999999999999,39,71,12,24,8,27,13,,,
2026,exact,earlyv1,late_only__svc__poly3,late_only,svc__poly3,svc__poly3,False,"{""C"": 0.1, ""class_weight"": ""balanced"", ""coef0"": 1.0, ""degree"": 3, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.6323529411764706,0.623076923076923,0.7555555555555555,0.675855547960811,0.6866071428571429,0.5352112676056338,0.5161290322580645,0.9142857142857143,0.6597938144329897,0.5412698412698412,38,71,6,30,3,32,13,,,
2026,exact,earlyv1,late_only__svc__rbf,late_only,svc__rbf,svc__rbf,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.6507352941176471,0.655625763125763,0.711111111111111,0.6743624935585496,0.6792906746031746,0.5352112676056338,0.525,0.6,0.56,0.5380952380952381,38,71,17,19,14,21,13,,,
2026,exact,earlyv1,late_only__svc__sigmoid,late_only,svc__sigmoid,svc__sigmoid,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""coef0"": 0.0, ""gamma"": ""scale"", ""kernel"": ""sigmoid""}",0.6518382352941177,0.6548176823176823,0.7541666666666667,0.6889101371774006,0.6867559523809523,0.49295774647887325,0.4864864864864865,0.5142857142857142,0.5,0.503968253968254,35,71,17,19,17,18,13,,,
2026,exact,earlyv1,early_middle__lr__l2,early_middle,lr__l2,lr__l2,False,"{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""liblinear""}",0.8801470588235294,0.9296031746031745,0.8402777777777779,0.8796026831785346,0.9707837301587301,0.7746478873239436,0.7111111111111111,0.9142857142857143,0.8,0.8214285714285715,55,71,23,13,3,32,1087,,,
2026,exact,earlyv1,early_middle__lr__l1,early_middle,lr__l1,lr__l1,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""penalty"": ""l1"", ""solver"": ""liblinear""}",0.8863970588235294,0.9355555555555556,0.8527777777777779,0.8873968008255935,0.9551587301587302,0.7183098591549296,0.6666666666666666,0.8571428571428571,0.75,0.7944444444444445,51,71,21,15,5,30,1087,,,
2026,exact,earlyv1,early_middle__lr__elasticnet,early_middle,lr__elasticnet,lr__elasticnet,False,"{""C"": 1.0, ""class_weight"": ""balanced"", ""l1_ratio"": 0.75, ""penalty"": ""elasticnet"", ""solver"": ""saga""}",0.8863970588235294,0.9152777777777779,0.875,0.8915875472996216,0.9671626984126984,0.7323943661971831,0.6818181818181818,0.8571428571428571,0.759493670886076,0.8214285714285715,52,71,22,14,5,30,1087,,,
2026,exact,earlyv1,early_middle__svc__linear,early_middle,svc__linear,svc__linear,False,"{""C"": 0.1, ""class_weight"": null, ""kernel"": ""linear""}",0.8801470588235294,0.8868939393939395,0.898611111111111,0.8884485724114206,0.9721974206349205,0.7183098591549296,0.6595744680851063,0.8857142857142857,0.7560975609756098,0.8174603174603174,51,71,20,16,4,31,1087,,,
2026,exact,earlyv1,early_middle__svc__poly2,early_middle,svc__poly2,svc__poly2,False,"{""C"": 3.0, ""class_weight"": null, ""coef0"": 1.0, ""degree"": 2, ""gamma"": ""scale"", ""kernel"": ""poly""}",0.8856617647058822,0.9025000000000001,0.8861111111111111,0.8911334709322325,0.9810515873015874,0.7464788732394366,0.6808510638297872,0.9142857142857143,0.7804878048780488,0.8412698412698413,53,71,21,15,3,32,1087,,,
